"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","4","0.0-0.0","p023","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","359","0.0-1.0","p023","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","4996","0.0-2.0","p023","2","1","","","","","","4635.999999999998","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","10046","0.0-3.0","p023","2","1","","","","","","5050","","","[""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/duck.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","15299","0.0-4.0","p023","2","1","","","","","","23955.264","","","[""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/duck.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/wheres_cow.wav","0","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","18393","0.0-5.0","p023","2","1","","","","","","3092.0000000000036","","","[""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","21645","0.0-6.0","p023","2","1","","","","","","30292.92","","","[""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/find_butterfly.wav","1","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","22845","0.0-7.0","p023","2","1","","","","","","1198.9999999999964","","","[""stims/images/dolphin.png"",""stims/images/sloth.png"",""stims/images/bear.png"",""stims/images/narwhal.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/manatee.png""]","sloth","stims/images/sloth.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","27283","0.0-8.0","p023","2","1","","","","","","35927.46666666667","","","[""stims/images/dolphin.png"",""stims/images/sloth.png"",""stims/images/bear.png"",""stims/images/narwhal.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/manatee.png""]","sloth","","somewhat unfamiliar","pretest","2","stims/audio/wheres_sloth.wav","2","stims/images/bear.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","29351","0.0-9.0","p023","2","1","","","","","","2066","","","[""stims/images/manatee.png"",""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/narwhal.png"",""stims/images/rabbit.png"",""stims/images/bear.png"",""stims/images/sloth.png"",""stims/images/dolphin.png""]","manatee","stims/images/manatee.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
