"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p095","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","751","0.0-1.0","p095","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","13134","0.0-2.0","p095","1","0","","","","","","12382","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","16504","0.0-3.0","p095","1","0","","","","","","3369","","","[""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/duck.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","20295","0.0-4.0","p095","1","0","","","","","","26841.821333333333","","","[""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/duck.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/find_cow.wav","1","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","23032","0.0-5.0","p095","1","0","","","","","","2736","","","[""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cow.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","25940","0.0-6.0","p095","1","0","","","","","","32481.295999999995","","","[""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cow.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","1","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","28443","0.0-7.0","p095","1","0","","","","","","2502","","","[""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/porcupine.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","34937","0.0-8.0","p095","1","0","","","","","","41472.888","","","[""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/porcupine.png""]","koala","","somewhat familiar","pretest","1","stims/audio/wheres_koala.wav","2","stims/images/cormorant.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","37240","0.0-9.0","p095","1","0","","","","","","2303","","","[""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/alpaca.png"",""stims/images/porcupine.png"",""stims/images/koala.png"",""stims/images/lynx.png"",""stims/images/cormorant.png"",""stims/images/rabbit.png""]","pig","stims/images/pig.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","10","41475","0.0-10.0","p095","1","0","","","","","","48002.09066666666","","","[""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/alpaca.png"",""stims/images/porcupine.png"",""stims/images/koala.png"",""stims/images/lynx.png"",""stims/images/cormorant.png"",""stims/images/rabbit.png""]","pig","","familiar","pretest","1","stims/audio/wheres_pig.wav","1","stims/images/pig.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","43076","0.0-11.0","p095","1","0","","","","","","1600","","","[""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/cormorant.png"",""stims/images/porcupine.png"",""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","12","47739","0.0-12.0","p095","1","0","","","","","","54260.25600000001","","","[""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/cormorant.png"",""stims/images/porcupine.png"",""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png""]","rabbit","","familiar","pretest","1","stims/audio/find_rabbit.wav","7","stims/images/rabbit.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","49295","0.0-13.0","p095","1","0","","","","","","1555","","","[""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/cormorant.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","14","52307","0.0-14.0","p095","1","0","","","","","","58823.03466666667","","","[""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/cormorant.png""]","porcupine","","somewhat familiar","pretest","1","stims/audio/wheres_porcupine.wav","2","stims/images/porcupine.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","53541","0.0-15.0","p095","1","0","","","","","","1233.0000000000073","","","[""stims/images/cormorant.png"",""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/rabbit.png""]","alpaca","stims/images/alpaca.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","16","71719","0.0-16.0","p095","1","0","","","","","","78231.78933333333","","","[""stims/images/cormorant.png"",""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/rabbit.png""]","alpaca","","somewhat unfamiliar","pretest","1","stims/audio/find_alpaca.wav","5","stims/images/wombat.png","0","","","","","","","","","","","","",""
"coact-test-prompt","17","74251","0.0-17.0","p095","1","0","","","","","","2531","","","[""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/alpaca.png"",""stims/images/porcupine.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/cormorant.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","18","83777","0.0-18.0","p095","1","0","","","","","","90269.08","","","[""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/alpaca.png"",""stims/images/porcupine.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/cormorant.png""]","lynx","","somewhat unfamiliar","pretest","1","stims/audio/wheres_lynx.wav","3","stims/images/porcupine.png","0","","","","","","","","","","","","",""
"coact-test-prompt","19","86978","0.0-19.0","p095","1","0","","","","","","3201","","","[""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/lynx.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","20","90364","0.0-20.0","p095","1","0","","","","","","96843.35466666667","","","[""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/lynx.png""]","wombat","","unfamiliar","pretest","1","stims/audio/find_wombat.wav","0","stims/images/koala.png","0","","","","","","","","","","","","",""
"coact-test-prompt","21","92165","0.0-21.0","p095","1","0","","","","","","1799","","","[""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png""]","cormorant","stims/images/cormorant.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","22","96943","0.0-22.0","p095","1","0","","","","","","103418.168","","","[""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/porcupine.png"",""stims/images/alpaca.png"",""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png""]","cormorant","","unfamiliar","pretest","1","stims/audio/find_cormorant.wav","7","stims/images/cormorant.png","1","","","","","","","","","","","","",""
"html-button-response","23","106948","0.0-23.0","p095","1","0","","","","","","10004","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","123464","0.0-24.0","p095","1","0","","","","","","15207","","","[""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]","","","","","familiar","","","","","[7,2]","[""stims/images/butterfly.png"",""stims/images/wolf.png""]","[""butterfly"",""wolf""]","[""stims/audio/its_butterfly.wav"",""stims/audio/its_wolf.wav""]","right","[""stims/images/wolf.png"",""stims/images/butterfly.png""]","[""stims/audio/its_wolf.wav"",""stims/audio/its_butterfly.wav""]","[""wolf"",""butterfly""]","active","0","","",""
"coact-grid-choice","25","129914","0.0-25.0","p095","1","0","","","","","","6447","","","[""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]","","","","","familiar","","","stims/images/wolf.png","","","[""stims/images/butterfly.png"",""stims/images/wolf.png""]","","","","[""stims/images/wolf.png"",""stims/images/butterfly.png""]","[""stims/audio/its_wolf.wav"",""stims/audio/its_butterfly.wav""]","[""wolf"",""butterfly""]","active","0","0","stims/audio/its_wolf.wav","[""stims/images/wolf.png"",""stims/images/butterfly.png""]"
"coact-grid-choice-audio","26","132927","0.0-26.0","p095","1","0","","","","","","3003","","","[""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]","","","","","familiar","","","stims/images/wolf.png","","","","","","","","","","active","0","","stims/audio/its_wolf.wav","[""stims/images/wolf.png"",""stims/images/butterfly.png""]"
"coact-grid","27","145728","0.0-27.0","p095","1","0","","","","","","11495","","","[""stims/images/lynx.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/koala.png""]","","","","","1","","","","","[6,3]","[""stims/images/alpaca.png"",""stims/images/wombat.png""]","[""alpaca"",""wombat""]","[""stims/audio/thats_alpaca.wav"",""stims/audio/thats_wombat.wav""]","right","[""stims/images/wombat.png"",""stims/images/alpaca.png""]","[""stims/audio/thats_wombat.wav"",""stims/audio/thats_alpaca.wav""]","[""wombat"",""alpaca""]","active","0","","",""
"coact-grid-choice","28","147189","0.0-28.0","p095","1","0","","","","","","1460","","","[""stims/images/lynx.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/koala.png""]","","","","","1","","","stims/images/wombat.png","","","[""stims/images/alpaca.png"",""stims/images/wombat.png""]","","","","[""stims/images/wombat.png"",""stims/images/alpaca.png""]","[""stims/audio/thats_wombat.wav"",""stims/audio/thats_alpaca.wav""]","[""wombat"",""alpaca""]","active","0","0","stims/audio/thats_wombat.wav","[""stims/images/wombat.png"",""stims/images/alpaca.png""]"
"coact-grid-choice-audio","29","150198","0.0-29.0","p095","1","0","","","","","","3003","","","[""stims/images/lynx.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/koala.png""]","","","","","1","","","stims/images/wombat.png","","","","","","","","","","active","0","","stims/audio/thats_wombat.wav","[""stims/images/wombat.png"",""stims/images/alpaca.png""]"
"coact-grid","30","162418","0.0-30.0","p095","1","0","","","","","","10914","","","[""stims/images/porcupine.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/cormorant.png"",""stims/images/lynx.png"",""stims/images/wombat.png""]","","","","","1","","","","","[0,6]","[""stims/images/porcupine.png"",""stims/images/lynx.png""]","[""porcupine"",""lynx""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_lynx.wav""]","left","[""stims/images/porcupine.png"",""stims/images/lynx.png""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_lynx.wav""]","[""porcupine"",""lynx""]","active","1","","",""
"coact-grid-choice","31","166234","0.0-31.0","p095","1","0","","","","","","3815","","","[""stims/images/porcupine.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/cormorant.png"",""stims/images/lynx.png"",""stims/images/wombat.png""]","","","","","1","","","stims/images/lynx.png","","","[""stims/images/porcupine.png"",""stims/images/lynx.png""]","","","","[""stims/images/porcupine.png"",""stims/images/lynx.png""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_lynx.wav""]","[""porcupine"",""lynx""]","active","1","1","stims/audio/thats_lynx.wav","[""stims/images/porcupine.png"",""stims/images/lynx.png""]"
