"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p046","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","345","0.0-1.0","p046","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","3711","0.0-2.0","p046","1","0","","","","","","3365.0000000000036","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","7327","0.0-3.0","p046","1","0","","","","","","3614.9999999999964","","","[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/frog.png""]","cat","stims/images/cat.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","10730","0.0-4.0","p046","1","0","","","","","","32190.928","","","[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/frog.png""]","cat","","familiar","practice_pretest","familiar","stims/audio/wheres_cat.wav","1","stims/images/cat.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","14544","0.0-5.0","p046","1","0","","","","","","3812","","","[""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","17864","0.0-6.0","p046","1","0","","","","","","39318.71466666667","","","[""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/find_squirrel.wav","7","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","20821","0.0-7.0","p046","1","0","","","","","","2955.0000000000073","","","[""stims/images/jaguar.png"",""stims/images/nyala.png"",""stims/images/hippopotamus.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/tarsier.png""]","tiger","stims/images/tiger.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","23740","0.0-8.0","p046","1","0","","","","","","45187.44","","","[""stims/images/jaguar.png"",""stims/images/nyala.png"",""stims/images/hippopotamus.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/tarsier.png""]","tiger","","familiar","pretest","1","stims/audio/wheres_tiger.wav","6","stims/images/tiger.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","24649","0.0-9.0","p046","1","0","","","","","","908","","","[""stims/images/tarsier.png"",""stims/images/nyala.png"",""stims/images/tiger.png"",""stims/images/hippopotamus.png"",""stims/images/jaguar.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","10","27294","0.0-10.0","p046","1","0","","","","","","48738.61066666667","","","[""stims/images/tarsier.png"",""stims/images/nyala.png"",""stims/images/tiger.png"",""stims/images/hippopotamus.png"",""stims/images/jaguar.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png""]","lynx","","somewhat unfamiliar","pretest","1","stims/audio/wheres_lynx.wav","7","stims/images/lynx.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","29520","0.0-11.0","p046","1","0","","","","","","2224","","","[""stims/images/nyala.png"",""stims/images/hippopotamus.png"",""stims/images/lynx.png"",""stims/images/chameleon.png"",""stims/images/tiger.png"",""stims/images/elephant.png"",""stims/images/tarsier.png"",""stims/images/jaguar.png""]","jaguar","stims/images/jaguar.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
