"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","4","0.0-0.0","p011","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","337","0.0-1.0","p011","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","8789","0.0-2.0","p011","2","1","","","","","","8452","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","12458","0.0-3.0","p011","2","1","","","","","","3668","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","18851","0.0-4.0","p011","2","1","","","","","","23134.82933333334","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/wheres_squirrel.wav","6","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","20868","0.0-5.0","p011","2","1","","","","","","2015.9999999999964","","","[""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","24058","0.0-6.0","p011","2","1","","","","","","28334.421333333332","","","[""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","1","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","24733","0.0-7.0","p011","2","1","","","","","","673.0000000000036","","","[""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/zebra.png"",""stims/images/tarsier.png"",""stims/images/hippopotamus.png"",""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/lynx.png""]","hippopotamus","stims/images/hippopotamus.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","30560","0.0-8.0","p011","2","1","","","","","","34832.55733333333","","","[""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/zebra.png"",""stims/images/tarsier.png"",""stims/images/hippopotamus.png"",""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/lynx.png""]","hippopotamus","","somewhat familiar","pretest","2","stims/audio/wheres_hippopotamus.wav","1","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","36579","0.0-9.0","p011","2","1","","","","","","6018","","","[""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/lynx.png"",""stims/images/aardvark.png"",""stims/images/tarsier.png"",""stims/images/hippopotamus.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","47176","0.0-10.0","p011","2","1","","","","","","51438.712","","","[""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/lynx.png"",""stims/images/aardvark.png"",""stims/images/tarsier.png"",""stims/images/hippopotamus.png""]","aardvark","","somewhat unfamiliar","pretest","2","stims/audio/find_aardvark.wav","7","stims/images/hippopotamus.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","49395","0.0-11.0","p011","2","1","","","","","","2217.9999999999927","","","[""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/hippopotamus.png"",""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/lynx.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","53544","0.0-12.0","p011","2","1","","","","","","57793.896","","","[""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/hippopotamus.png"",""stims/images/wombat.png"",""stims/images/pig.png"",""stims/images/lynx.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","porcupine","","somewhat familiar","pretest","2","stims/audio/find_porcupine.wav","1","stims/images/porcupine.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","54906","0.0-13.0","p011","2","1","","","","","","1361","","","[""stims/images/zebra.png"",""stims/images/tarsier.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png""]","zebra","stims/images/zebra.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","14","60077","0.0-14.0","p011","2","1","","","","","","64321.38133333334","","","[""stims/images/zebra.png"",""stims/images/tarsier.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png""]","zebra","","familiar","pretest","2","stims/audio/wheres_zebra.wav","0","stims/images/zebra.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","60142","0.0-15.0","p011","2","1","","","","","","64.00000000000728","","","[""stims/images/tarsier.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/wombat.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","16","67312","0.0-16.0","p011","2","1","","","","","","71553.152","","","[""stims/images/tarsier.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/wombat.png""]","wombat","","unfamiliar","pretest","2","stims/audio/find_wombat.wav","6","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","17","68697","0.0-17.0","p011","2","1","","","","","","1384","","","[""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/aardvark.png"",""stims/images/tarsier.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","18","73518","0.0-18.0","p011","2","1","","","","","","77748.59466666667","","","[""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/aardvark.png"",""stims/images/tarsier.png""]","lynx","","somewhat unfamiliar","pretest","2","stims/audio/wheres_lynx.wav","3","stims/images/pig.png","0","","","","","","","","","","","","",""
"coact-test-prompt","19","74808","0.0-19.0","p011","2","1","","","","","","1287.9999999999854","","","[""stims/images/porcupine.png"",""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/hippopotamus.png"",""stims/images/wombat.png"",""stims/images/tarsier.png"",""stims/images/zebra.png""]","tarsier","stims/images/tarsier.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","20","79688","0.0-20.0","p011","2","1","","","","","","83913.48266666666","","","[""stims/images/porcupine.png"",""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/hippopotamus.png"",""stims/images/wombat.png"",""stims/images/tarsier.png"",""stims/images/zebra.png""]","tarsier","","unfamiliar","pretest","2","stims/audio/find_tarsier.wav","5","stims/images/wombat.png","0","","","","","","","","","","","","",""
"coact-test-prompt","21","80571","0.0-21.0","p011","2","1","","","","","","882","","","[""stims/images/lynx.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","pig","stims/images/pig.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
