"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p034","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","86","0.0-1.0","p034","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","6199","0.0-2.0","p034","2","1","","","","","","6112","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","6934","0.0-3.0","p034","2","1","","","","","","734","","","[""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","11044","0.0-4.0","p034","2","1","","","","","","16931.101333333332","","","[""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/find_cow.wav","7","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","13687","0.0-5.0","p034","2","1","","","","","","2642.0000000000036","","","[""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/butterfly.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","29729","0.0-6.0","p034","2","1","","","","","","35610.344","","","[""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/butterfly.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","2","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","37327","0.0-7.0","p034","2","1","","","","","","7598.000000000007","","","[""stims/images/tiger.png"",""stims/images/chameleon.png"",""stims/images/elephant.png"",""stims/images/narwhal.png"",""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","41929","0.0-8.0","p034","2","1","","","","","","47787.704","","","[""stims/images/tiger.png"",""stims/images/chameleon.png"",""stims/images/elephant.png"",""stims/images/narwhal.png"",""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png""]","wombat","","unfamiliar","pretest","2","stims/audio/find_wombat.wav","3","stims/images/narwhal.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","54444","0.0-9.0","p034","2","1","","","","","","12515","","","[""stims/images/narwhal.png"",""stims/images/elephant.png"",""stims/images/tiger.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/chameleon.png""]","dolphin","stims/images/dolphin.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
