"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p094","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","83","0.0-1.0","p094","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","3314","0.0-2.0","p094","2","1","","","","","","3230","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","6066","0.0-3.0","p094","2","1","","","","","","2747","","","[""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","9292","0.0-4.0","p094","2","1","","","","","","13971.957333333334","","","[""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/find_frog.wav","0","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","11626","0.0-5.0","p094","2","1","","","","","","2333","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/duck.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","14625","0.0-6.0","p094","2","1","","","","","","19299.4","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/duck.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","6","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","16075","0.0-7.0","p094","2","1","","","","","","1449","","","[""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/porcupine.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/armadillo.png"",""stims/images/lobster.png"",""stims/images/dog.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","20739","0.0-8.0","p094","2","1","","","","","","25408.952","","","[""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/porcupine.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/armadillo.png"",""stims/images/lobster.png"",""stims/images/dog.png""]","porcupine","","somewhat familiar","pretest","2","stims/audio/wheres_porcupine.wav","3","stims/images/echidna.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","22163","0.0-9.0","p094","2","1","","","","","","1423","","","[""stims/images/lobster.png"",""stims/images/dog.png"",""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/armadillo.png"",""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
