"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p010","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","347","0.0-1.0","p010","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","11234","0.0-2.0","p010","2","1","","","","","","10886","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","13596","0.0-3.0","p010","2","1","","","","","","2360.0000000000036","","","[""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cat.png""]","cat","stims/images/cat.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","17342","0.0-4.0","p010","2","1","","","","","","23374.701333333334","","","[""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cat.png""]","cat","","familiar","practice_pretest","familiar","stims/audio/wheres_cat.wav","7","stims/images/cat.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","21247","0.0-5.0","p010","2","1","","","","","","3904","","","[""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","26404","0.0-6.0","p010","2","1","","","","","","32429.056000000004","","","[""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","5","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","27917","0.0-7.0","p010","2","1","","","","","","1512","","","[""stims/images/sloth.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/manatee.png"",""stims/images/cormorant.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/bear.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","31507","0.0-8.0","p010","2","1","","","","","","37525.386666666665","","","[""stims/images/sloth.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/manatee.png"",""stims/images/cormorant.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/bear.png""]","rabbit","","familiar","pretest","2","stims/audio/find_rabbit.wav","1","stims/images/rabbit.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","33583","0.0-9.0","p010","2","1","","","","","","2074","","","[""stims/images/hippopotamus.png"",""stims/images/manatee.png"",""stims/images/koala.png"",""stims/images/bear.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/sloth.png"",""stims/images/cormorant.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","39404","0.0-10.0","p010","2","1","","","","","","45416.72266666667","","","[""stims/images/hippopotamus.png"",""stims/images/manatee.png"",""stims/images/koala.png"",""stims/images/bear.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/sloth.png"",""stims/images/cormorant.png""]","echidna","","unfamiliar","pretest","2","stims/audio/wheres_echidna.wav","4","stims/images/echidna.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","40844","0.0-11.0","p010","2","1","","","","","","1438","","","[""stims/images/bear.png"",""stims/images/cormorant.png"",""stims/images/koala.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/sloth.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png""]","bear","stims/images/bear.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","43869","0.0-12.0","p010","2","1","","","","","","49875.46133333334","","","[""stims/images/bear.png"",""stims/images/cormorant.png"",""stims/images/koala.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/sloth.png"",""stims/images/manatee.png"",""stims/images/hippopotamus.png""]","bear","","familiar","pretest","2","stims/audio/find_bear.wav","0","stims/images/bear.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","46316","0.0-13.0","p010","2","1","","","","","","2446.0000000000073","","","[""stims/images/manatee.png"",""stims/images/rabbit.png"",""stims/images/bear.png"",""stims/images/hippopotamus.png"",""stims/images/koala.png"",""stims/images/sloth.png"",""stims/images/echidna.png"",""stims/images/cormorant.png""]","sloth","stims/images/sloth.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
