"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p099","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","299","0.0-1.0","p099","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","26591","0.0-2.0","p099","2","1","","","","","","26293","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","39232","0.0-3.0","p099","2","1","","","","","","12640","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png""]","wolf","stims/images/wolf.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","44518","0.0-4.0","p099","2","1","","","","","","53442.016","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png""]","wolf","","familiar","practice_pretest","familiar","stims/audio/find_wolf.wav","6","stims/images/squirrel.png","0","","","","","","","","","","","","",""
"coact-test-prompt","5","45194","0.0-5.0","p099","2","1","","","","","","675","","","[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/frog.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","49812","0.0-6.0","p099","2","1","","","","","","58731.056","","","[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/frog.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/wheres_cow.wav","0","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","51740","0.0-7.0","p099","2","1","","","","","","1927","","","[""stims/images/sloth.png"",""stims/images/tapir.png"",""stims/images/hippopotamus.png"",""stims/images/nyala.png"",""stims/images/raccoon.png"",""stims/images/tiger.png"",""stims/images/turtle.png"",""stims/images/aardvark.png""]","hippopotamus","stims/images/hippopotamus.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","55165","0.0-8.0","p099","2","1","","","","","","64078.511999999995","","","[""stims/images/sloth.png"",""stims/images/tapir.png"",""stims/images/hippopotamus.png"",""stims/images/nyala.png"",""stims/images/raccoon.png"",""stims/images/tiger.png"",""stims/images/turtle.png"",""stims/images/aardvark.png""]","hippopotamus","","somewhat familiar","pretest","2","stims/audio/wheres_hippopotamus.wav","2","stims/images/hippopotamus.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","55818","0.0-9.0","p099","2","1","","","","","","651.9999999999927","","","[""stims/images/turtle.png"",""stims/images/nyala.png"",""stims/images/aardvark.png"",""stims/images/hippopotamus.png"",""stims/images/tapir.png"",""stims/images/raccoon.png"",""stims/images/tiger.png"",""stims/images/sloth.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
