"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p012","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","351","0.0-1.0","p012","3","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","56275","0.0-2.0","p012","3","2","","","","","","55926.00000000001","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","58442","0.0-3.0","p012","3","2","","","","","","2164.9999999999927","","","[""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","61303","0.0-4.0","p012","3","2","","","","","","68815.82666666666","","","[""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/find_duck.wav","3","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","62269","0.0-5.0","p012","3","2","","","","","","964.0000000000146","","","[""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/squirrel.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","65213","0.0-6.0","p012","3","2","","","","","","72722","","","[""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/squirrel.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","1","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","66038","0.0-7.0","p012","3","2","","","","","","824","","","[""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","8","70484","0.0-8.0","p012","3","2","","","","","","77990.22933333334","","","[""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png""]","koala","","somewhat familiar","pretest","3","stims/audio/find_koala.wav","1","stims/images/koala.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","71224","0.0-9.0","p012","3","2","","","","","","738","","","[""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/alpaca.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/tapir.png""]","antelope","stims/images/antelope.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","10","82216","0.0-10.0","p012","3","2","","","","","","89717.04533333333","","","[""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/alpaca.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/tapir.png""]","antelope","","somewhat unfamiliar","pretest","3","stims/audio/wheres_antelope.wav","3","stims/images/raccoon.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","83915","0.0-11.0","p012","3","2","","","","","","1698","","","[""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/antelope.png""]","raccoon","stims/images/raccoon.png","somewhat familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","12","89235","0.0-12.0","p012","3","2","","","","","","96724.35466666667","","","[""stims/images/koala.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/antelope.png""]","raccoon","","somewhat familiar","pretest","3","stims/audio/find_raccoon.wav","2","stims/images/raccoon.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","91531","0.0-13.0","p012","3","2","","","","","","2294","","","[""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png""]","pig","stims/images/pig.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","14","95904","0.0-14.0","p012","3","2","","","","","","103386.73600000002","","","[""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png""]","pig","","familiar","pretest","3","stims/audio/find_pig.wav","5","stims/images/pig.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","96764","0.0-15.0","p012","3","2","","","","","","857.9999999999854","","","[""stims/images/pig.png"",""stims/images/antelope.png"",""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/tapir.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","16","102384","0.0-16.0","p012","3","2","","","","","","109861.504","","","[""stims/images/pig.png"",""stims/images/antelope.png"",""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/tapir.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png""]","wombat","","unfamiliar","pretest","3","stims/audio/wheres_wombat.wav","0","stims/images/pig.png","0","","","","","","","","","","","","",""
"coact-test-prompt","17","105044","0.0-17.0","p012","3","2","","","","","","2658","","","[""stims/images/koala.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/pig.png"",""stims/images/antelope.png"",""stims/images/tapir.png""]","alpaca","stims/images/alpaca.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","18","111540","0.0-18.0","p012","3","2","","","","","","119009.224","","","[""stims/images/koala.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/pig.png"",""stims/images/antelope.png"",""stims/images/tapir.png""]","alpaca","","somewhat unfamiliar","pretest","3","stims/audio/wheres_alpaca.wav","7","stims/images/tapir.png","0","","","","","","","","","","","","",""
"coact-test-prompt","19","112290","0.0-19.0","p012","3","2","","","","","","750","","","[""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/tapir.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","20","116300","0.0-20.0","p012","3","2","","","","","","123762.97866666666","","","[""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/tapir.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png""]","rabbit","","familiar","pretest","3","stims/audio/find_rabbit.wav","7","stims/images/rabbit.png","1","","","","","","","","","","","","",""
"coact-test-prompt","21","116859","0.0-21.0","p012","3","2","","","","","","557","","","[""stims/images/raccoon.png"",""stims/images/antelope.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/rabbit.png""]","tapir","stims/images/tapir.png","unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","22","121061","0.0-22.0","p012","3","2","","","","","","128519.41066666666","","","[""stims/images/raccoon.png"",""stims/images/antelope.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/rabbit.png""]","tapir","","unfamiliar","pretest","3","stims/audio/wheres_tapir.wav","1","stims/images/antelope.png","0","","","","","","","","","","","","",""
"html-button-response","23","139696","0.0-23.0","p012","3","2","","","","","","18632.999999999985","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","144419","0.0-24.0","p012","3","2","","","","","","3410","","","[""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/butterfly.png""]","","","","","familiar","","","","","[4,3]","[""stims/images/cat.png"",""stims/images/duck.png""]","[""cat"",""duck""]","[""stims/audio/its_cat.wav"",""stims/audio/its_duck.wav""]","right","[""stims/images/duck.png"",""stims/images/cat.png""]","[""stims/audio/its_duck.wav"",""stims/audio/its_cat.wav""]","[""duck"",""cat""]","passive","0","","",""
