"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","seed","condition_index","condition_order","condition_vector","condition_name","fam_stims","round_stims","fam_test_index","rt","response"
"pavlovia","0","4","0.0-0.0","p013","init","init","106","6","[3,1,0,2]","[[""passive"",""passive""],[""passive"",""active""],[""active"",""active""],[""active"",""passive""]]","[""passive_passive"",""passive_active"",""active_active"",""active_passive""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""dog"",""item_type"":""familiar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""}],[{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""}],[{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""lobster"",""item_type"":""somewhat familiar""}],[{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""},{""name"":""elephant"",""item_type"":""familiar""}]]","[[5,0],[6,3],[1,4],[2,7]]","",""
"survey-text","1","10030","0.0-1.0","p013","init","init","106","6","[3,1,0,2]","[[""passive"",""passive""],[""passive"",""active""],[""active"",""active""],[""active"",""passive""]]","[""passive_passive"",""passive_active"",""active_active"",""active_passive""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""dog"",""item_type"":""familiar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""}],[{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""}],[{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""lobster"",""item_type"":""somewhat familiar""}],[{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""},{""name"":""elephant"",""item_type"":""familiar""}]]","[[5,0],[6,3],[1,4],[2,7]]","10022.399999976158","{""condition"":""6"",""seed"":""106""}"
