"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p097","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","398","0.0-1.0","p097","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","48332","0.0-2.0","p097","1","0","","","","","","47937","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","58090","0.0-3.0","p097","1","0","","","","","","9755","","","[""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/duck.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","65250","0.0-4.0","p097","1","0","","","","","","633410.224","","","[""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/duck.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/wheres_cow.wav","4","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","71728","0.0-5.0","p097","1","0","","","","","","6477","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","77305","0.0-6.0","p097","1","0","","","","","","645452.5893333333","","","[""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/wheres_butterfly.wav","1","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","82276","0.0-7.0","p097","1","0","","","","","","4970.999999999884","","","[""stims/images/sloth.png"",""stims/images/pangolin.png"",""stims/images/narwhal.png"",""stims/images/bear.png"",""stims/images/pig.png"",""stims/images/lobster.png"",""stims/images/antelope.png"",""stims/images/jaguar.png""]","bear","stims/images/bear.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","86001","0.0-8.0","p097","1","0","","","","","","654138.0426666667","","","[""stims/images/sloth.png"",""stims/images/pangolin.png"",""stims/images/narwhal.png"",""stims/images/bear.png"",""stims/images/pig.png"",""stims/images/lobster.png"",""stims/images/antelope.png"",""stims/images/jaguar.png""]","bear","","familiar","pretest","1","stims/audio/find_bear.wav","3","stims/images/bear.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","89671","0.0-9.0","p097","1","0","","","","","","3669.9999999998836","","","[""stims/images/narwhal.png"",""stims/images/antelope.png"",""stims/images/lobster.png"",""stims/images/bear.png"",""stims/images/pangolin.png"",""stims/images/sloth.png"",""stims/images/pig.png"",""stims/images/jaguar.png""]","narwhal","stims/images/narwhal.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","10","96743","0.0-10.0","p097","1","0","","","","","","664873.648","","","[""stims/images/narwhal.png"",""stims/images/antelope.png"",""stims/images/lobster.png"",""stims/images/bear.png"",""stims/images/pangolin.png"",""stims/images/sloth.png"",""stims/images/pig.png"",""stims/images/jaguar.png""]","narwhal","","unfamiliar","pretest","1","stims/audio/find_narwhal.wav","0","stims/images/narwhal.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","100958","0.0-11.0","p097","1","0","","","","","","4214.000000000116","","","[""stims/images/antelope.png"",""stims/images/narwhal.png"",""stims/images/jaguar.png"",""stims/images/bear.png"",""stims/images/pig.png"",""stims/images/lobster.png"",""stims/images/pangolin.png"",""stims/images/sloth.png""]","antelope","stims/images/antelope.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","12","114086","0.0-12.0","p097","1","0","","","","","","682207.36","","","[""stims/images/antelope.png"",""stims/images/narwhal.png"",""stims/images/jaguar.png"",""stims/images/bear.png"",""stims/images/pig.png"",""stims/images/lobster.png"",""stims/images/pangolin.png"",""stims/images/sloth.png""]","antelope","","somewhat unfamiliar","pretest","1","stims/audio/wheres_antelope.wav","2","stims/images/jaguar.png","0","","","","","","","","","","","","",""
